2024/6/29 11:15:59,0.824997
2024/6/29 11:15:59,0.118479
2024/6/29 11:16:00,0.608727
2024/6/29 11:16:00,0.937980
2024/6/29 11:16:00,0.187990
2024/6/29 11:16:00,0.213403
2024/6/29 11:16:00,0.329020
2024/6/29 11:16:01,0.606104
2024/6/29 11:16:01,0.435107
2024/6/29 11:16:01,0.104032
2024/6/29 11:16:01,0.920024
2024/6/29 11:16:01,0.056271
2024/6/29 11:16:02,0.282699
2024/6/29 11:16:02,0.440705
2024/6/29 11:16:02,0.794681
2024/6/29 11:16:02,0.174441
2024/6/29 11:16:02,0.091439
2024/6/29 11:16:03,0.950549
2024/6/29 11:16:03,0.527518
2024/6/29 11:16:03,0.934870
2024/6/29 11:16:03,0.344882
2024/6/29 11:16:03,0.739385
2024/6/29 11:16:04,0.782027
2024/6/29 11:16:04,0.506500
2024/6/29 11:16:04,0.154028
2024/6/29 11:16:04,0.893081
2024/6/29 11:16:04,0.189699
2024/6/29 11:16:05,0.364167
2024/6/29 11:17:26,0.939066
2024/6/29 11:17:26,0.770678
2024/6/29 11:17:26,0.814512
2024/6/29 11:17:26,0.872626
2024/6/29 11:17:26,0.415865
2024/6/29 11:17:27,0.965892
2024/6/29 11:17:27,0.901774
2024/6/29 11:17:27,0.364714
2024/6/29 11:17:27,0.182182
2024/6/29 11:17:27,0.847808
2024/6/29 11:17:28,0.561538
2024/6/29 11:17:28,0.813384
2024/6/29 11:17:28,0.477714
2024/6/29 11:17:29,0.700031
2024/6/29 11:17:29,0.650066
2024/6/29 11:17:30,0.498522
2024/6/29 11:17:30,0.847036
2024/6/29 11:17:30,0.023529
2024/6/29 11:17:30,0.367639
2024/6/29 11:17:30,0.620923
2024/6/29 11:17:31,0.039472
2024/6/29 11:17:31,0.340789
2024/6/29 11:17:31,0.776898
2024/6/29 11:17:32,0.410571
2024/6/29 11:17:32,0.777897
2024/6/29 11:17:32,0.975364
2024/6/29 11:17:32,0.002044
2024/6/29 11:17:32,0.256629
2024/6/29 11:17:33,0.496342
2024/6/29 11:17:33,0.475797
2024/6/29 11:17:33,0.380799
2024/6/29 11:17:33,0.643769
2024/6/29 11:17:33,0.992716
2024/6/29 11:17:34,0.028071
2024/6/29 11:17:34,0.821397
2024/6/29 11:17:34,0.017453
2024/6/29 11:17:34,0.462087
2024/6/29 11:17:34,0.031338
2024/6/29 11:17:35,0.084301
2024/6/29 11:17:35,0.165633
2024/6/29 11:17:35,0.095110
2024/6/29 11:17:35,0.556410
2024/6/29 11:17:35,0.650447
2024/6/29 11:17:36,0.526287
2024/6/29 11:17:36,0.110884
2024/6/29 11:17:36,0.089824
2024/6/29 11:17:36,0.300426
2024/6/29 11:17:36,0.660101
2024/6/29 11:17:37,0.336899
2024/6/29 11:17:37,0.863616
2024/6/29 11:17:37,0.372165
2024/6/29 11:17:37,0.418889
2024/6/29 11:17:37,0.545594
2024/6/29 11:17:38,0.349721
2024/6/29 11:17:38,0.170040
2024/6/29 11:17:38,0.749660
2024/6/29 11:17:38,0.313549
2024/6/29 11:17:38,0.857662
2024/6/29 11:17:39,0.152814
2024/6/29 11:17:39,0.730981
2024/6/29 11:17:39,0.558571
2024/6/29 11:17:39,0.992192
2024/6/29 11:17:39,0.950981
2024/6/29 11:17:40,0.446293
2024/6/29 11:17:40,0.009883
2024/6/29 11:17:40,0.598364
2024/6/29 11:17:40,0.573363
2024/6/29 11:17:40,0.841521
2024/6/29 11:17:41,0.426096
2024/6/29 11:18:07,0.541371
2024/6/29 11:18:07,0.646152
2024/6/29 11:18:07,0.637140
2024/6/29 11:18:07,0.543804
2024/6/29 11:18:07,0.523268
2024/6/29 11:18:08,0.750133
2024/6/29 11:18:08,0.380912
2024/6/29 11:18:08,0.918156
2024/6/29 11:18:08,0.535585
2024/6/29 11:18:08,0.880865
2024/6/29 11:18:09,0.395885
2024/6/29 11:18:09,0.785952
2024/6/29 11:18:09,0.506337
2024/6/29 11:18:09,0.871897
2024/6/29 11:18:09,0.445916
2024/6/29 11:18:10,0.118016
2024/6/29 11:18:10,0.455086
2024/6/29 11:18:10,0.045625
2024/6/29 11:18:10,0.289033
2024/6/29 11:18:10,0.889263
2024/6/29 11:18:11,0.235447
2024/6/29 11:18:11,0.644886
2024/6/29 11:18:11,0.146732
2024/6/29 11:18:11,0.039540
2024/6/29 11:18:11,0.101660
2024/6/29 11:18:12,0.827347
2024/6/29 11:18:12,0.166482
2024/6/29 11:18:12,0.395101
2024/6/29 11:18:12,0.231335
2024/6/29 11:18:12,0.016533
2024/6/29 11:18:13,0.453164
2024/6/29 11:18:13,0.031920
2024/6/29 11:18:13,0.472762
2024/6/29 11:18:13,0.925035
2024/6/29 11:18:13,0.200534
2024/6/29 11:18:14,0.062813
2024/6/29 11:18:14,0.984414
2024/6/29 11:18:14,0.206059
2024/6/29 11:18:14,0.793740
2024/6/29 11:18:14,0.319804
2024/6/29 11:18:15,0.986192
2024/6/29 11:18:15,0.669167
2024/6/29 11:18:15,0.644424
2024/6/29 11:18:15,0.760999
2024/6/29 11:18:15,0.267977
2024/6/29 11:18:16,0.537730
2024/6/29 11:18:16,0.264222
2024/6/29 11:18:16,0.127359
2024/6/29 11:18:16,0.819930
2024/6/29 11:18:16,0.856386
2024/6/29 11:18:17,0.378789
2024/6/29 11:18:17,0.409506
2024/6/29 11:18:17,0.188445
2024/6/29 11:18:17,0.690987
2024/6/29 11:18:17,0.133634
2024/6/29 11:18:18,0.219058
2024/6/29 11:18:18,0.665810
2024/6/29 11:18:18,0.328897
2024/6/29 11:18:18,0.613582
2024/6/29 11:18:18,0.717373
2024/6/29 11:18:19,0.490567
2024/6/29 11:18:19,0.381542
2024/6/29 11:18:19,0.139129
2024/6/29 11:18:19,0.103651
2024/6/29 11:18:19,0.845596
2024/6/29 11:18:20,0.594764
2024/6/29 11:18:20,0.102659
2024/6/29 11:18:20,0.435029
2024/6/29 11:18:20,0.934723
2024/6/29 11:18:20,0.653351
2024/6/29 11:18:21,0.989561
2024/6/29 11:18:21,0.845590
2024/6/29 11:18:21,0.271951
2024/6/29 11:18:21,0.128365
2024/6/29 11:18:21,0.424500
2024/6/29 11:18:22,0.285239
2024/6/29 11:18:22,0.526735
2024/6/29 11:18:22,0.725203
2024/6/29 11:24:11,0.153997
2024/6/29 11:24:11,0.363386
2024/6/29 11:24:11,0.713339
2024/6/29 11:24:11,0.965585
2024/6/29 11:24:12,0.181260
2024/6/29 11:24:12,0.611716
2024/6/29 11:24:12,0.271152
2024/6/29 11:24:12,0.855723
2024/6/29 11:24:12,0.746593
2024/6/29 11:24:13,0.095534
2024/6/29 11:24:13,0.594605
2024/6/29 11:24:13,0.017608
2024/6/29 11:24:13,0.795041
2024/6/29 11:24:13,0.738473
2024/6/29 11:24:14,0.282196
2024/6/29 11:24:14,0.897753
2024/6/29 11:24:14,0.224629
2024/6/29 11:24:14,0.298544
2024/6/29 11:24:14,0.164531
2024/6/29 11:24:15,0.073799
2024/6/29 11:24:15,0.566512
2024/6/29 11:24:15,0.138725
2024/6/29 11:24:15,0.587841
2024/6/29 11:24:15,0.394468
2024/6/29 11:24:16,0.421266
2024/6/29 11:24:16,0.641745
2024/6/29 11:24:16,0.826992
2024/6/29 11:24:16,0.509367
2024/6/29 11:24:16,0.747122
2024/6/29 11:24:27,0.241859
2024/6/29 11:24:28,0.533713
2024/6/29 11:24:28,0.286316
2024/6/29 11:24:28,0.443896
2024/6/29 11:24:28,0.687396
